tweet_id,text,model_text,label,source_file,normalized_text
21nnamrtg,""" Safeguarding Your Deeds From Sin in Raman.

 Sh Abu Khadeejah Abdul Wid ( ).

 @AbuKhadeejahSP | @MasjidSalafi 

 

 - The obligation of safeguarding our limbs and deeds inside and outside of Ramadn.
- Jbir b. Abdillh (  ) on making the day we are fasting distinct from the day we are not fasting.
- The reality of fasting.
- The unmatched generosity of the Prophet .
- The one whose fast is deprived of its purpose, even if he withheld from eating and drinking.
- How nearness to Allh ( ) is attained.
- The two moments of joy for the fasting person.
- Hastening to break the fast.
- The blessing of suhr.
- Three supplications that are not rejected.
- Allhs support for the one who is oppressed.
- Striving to give dawah to our relatives in this blessed month."",",""" Safeguarding Your Deeds From Sin in Raman. Sh Abu Khadeejah Abdul Wid ( ). @USER | @USER - The obligation of safeguarding our limbs and deeds inside and outside of Ramadn. - Jbir b. Abdillh ( ) on making the day we are fasting distinct from the day we are not fasting. - The reality of fasting. - The unmatched generosity of the Prophet . - The one whose fast is deprived of its purpose, even if he withheld from eating and drinking. - How nearness to Allh ( ) is attained. - The two moments of joy for the fasting person. - Hastening to break the fast. - The blessing of suhr. - Three supplications that are not rejected. - Allhs support for the one who is oppressed. - Striving to give dawah to our relatives in this blessed month."",",Salafi taklidi,python/ELI/all_tweets.xlsx,""" Safeguarding Your Deeds From Sin in Raman. Sh Abu Khadeejah Abdul Wid ( ). @AbuKhadeejahSP | @MasjidSalafi - The obligation of safeguarding our limbs and deeds inside and outside of Ramadn. - Jbir b. Abdillh ( ) on making the day we are fasting distinct from the day we are not fasting. - The reality of fasting. - The unmatched generosity of the Prophet . - The one whose fast is deprived of its purpose, even if he withheld from eating and drinking. - How nearness to Allh ( ) is attained. - The two moments of joy for the fasting person. - Hastening to break the fast. - The blessing of suhr. - Three supplications that are not rejected. - Allhs support for the one who is oppressed. - Striving to give dawah to our relatives in this blessed month."","
mx5yb4x6x,"Rab al-Madkhal said,

Taking the foreign kfir nationality in place of the Islmic  some scholars have declared this to be kufr. Moreover, a person does not obtain this nationality except after pledging to submit to the laws of that country, along with loyalty and disavowal","Rab al-Madkhal said, Taking the foreign kfir nationality in place of the Islmic some scholars have declared this to be kufr. Moreover, a person does not obtain this nationality except after pledging to submit to the laws of that country, along with loyalty and disavowal",Salafi taklidi,python/ELI/all_tweets.xlsx,"Rab al-Madkhal said, Taking the foreign kfir nationality in place of the Islmic some scholars have declared this to be kufr. Moreover, a person does not obtain this nationality except after pledging to submit to the laws of that country, along with loyalty and disavowal"
7nmgljuck,"""First they came for Canada, and I said nothing. Then they came for Texas-- and I spoke."",","""First they came for Canada, and I said nothing. Then they came for Texas-- and I spoke."",",Irrelevant,python/ELI/all_tweets.xlsx,"""First they came for Canada, and I said nothing. Then they came for Texas-- and I spoke."","
u5jwzivf7,Sunan Ibn Majah 3850,Sunan Ibn Majah 3850,Irrelevant,python/ELI/all_tweets.xlsx,Sunan Ibn Majah 3850
7887s28l9,"         !

Alhamdulillah, the masjid extension is almost complete. 

Now,    ,      '         .

Just  is left to complete the entire project.

What better time to give than in the month when deeds are multiplied and sadaqah carries even greater weight?

Donate here: 

> {             }
Who is he that will lend Allah a goodly loan so He may multiply it for him and he will have a noble reward?
 Surah Al-add (57:11)

Dont let this Ramadan pass without investing in your akhira in helping establish this house from the houses of Allah. Even a small contribution could be the reason for immense reward on Yawm al-Qiyamah.

Please give what you can, share the appeal, and help our brothers complete this masjid during this blessed month.

May Allah accept from you and multiply your reward.","! Alhamdulillah, the masjid extension is almost complete. Now, , ' . Just is left to complete the entire project. What better time to give than in the month when deeds are multiplied and sadaqah carries even greater weight? Donate here: > { } Who is he that will lend Allah a goodly loan so He may multiply it for him and he will have a noble reward? Surah Al-add (57:11) Dont let this Ramadan pass without investing in your akhira in helping establish this house from the houses of Allah. Even a small contribution could be the reason for immense reward on Yawm al-Qiyamah. Please give what you can, share the appeal, and help our brothers complete this masjid during this blessed month. May Allah accept from you and multiply your reward.",Irrelevant,python/ELI/all_tweets.xlsx,"! Alhamdulillah, the masjid extension is almost complete. Now, , ' . Just is left to complete the entire project. What better time to give than in the month when deeds are multiplied and sadaqah carries even greater weight? Donate here: > { } Who is he that will lend Allah a goodly loan so He may multiply it for him and he will have a noble reward? Surah Al-add (57:11) Dont let this Ramadan pass without investing in your akhira in helping establish this house from the houses of Allah. Even a small contribution could be the reason for immense reward on Yawm al-Qiyamah. Please give what you can, share the appeal, and help our brothers complete this masjid during this blessed month. May Allah accept from you and multiply your reward."
27gt32vj8,"Muftis &amp; teachers must approach fiqh rulings with balanceharshness in issues where scholars differed only breeds confusion &amp; poor practice.

When a matter doesnt oppose a clear text or consensus, present it with respect.

Wisdom lies in balanced discourse, not rigid harshness.","Muftis &amp; teachers must approach fiqh rulings with balanceharshness in issues where scholars differed only breeds confusion &amp; poor practice. When a matter doesnt oppose a clear text or consensus, present it with respect. Wisdom lies in balanced discourse, not rigid harshness.",Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,"Muftis &amp; teachers must approach fiqh rulings with balanceharshness in issues where scholars differed only breeds confusion &amp; poor practice. When a matter doesnt oppose a clear text or consensus, present it with respect. Wisdom lies in balanced discourse, not rigid harshness."
0pknbn63k,"Indeed, Allh confers blessing upon the Prophet, and His angels [ask Him to do so]. O you who have believed, ask [Allh to confer] blessing upon him and ask [Allh to grant him] peace 

al-Ahzab 33:56","Indeed, Allh confers blessing upon the Prophet, and His angels [ask Him to do so]. O you who have believed, ask [Allh to confer] blessing upon him and ask [Allh to grant him] peace al-Ahzab 33:56",Irrelevant,python/ELI/all_tweets.xlsx,"Indeed, Allh confers blessing upon the Prophet, and His angels [ask Him to do so]. O you who have believed, ask [Allh to confer] blessing upon him and ask [Allh to grant him] peace al-Ahzab 33:56"
a07puns58,"""Who are the Jaamiyyah?

- Shaykh Dr. Abdullah ibn Jibreen","""Who are the Jaamiyyah? - Shaykh Dr. Abdullah ibn Jibreen",Salafi taklidi,python/tweetsFromSite/tweets_from_site5.csv,"""Who are the Jaamiyyah? - Shaykh Dr. Abdullah ibn Jibreen"
11adj8bnw,"""   

#Salafi #Salafirecording #Salaf #Muslim #Islam #Quran #Sunnah #Salafiyyah",""" #Salafi #Salafirecording #Salaf #Muslim #Islam #Quran #Sunnah #Salafiyyah",Salafi taklidi,python/ELI/all_tweets.xlsx,""" #Salafi #Salafirecording #Salaf #Muslim #Islam #Quran #Sunnah #Salafiyyah"
,"""A beautiful human who was always in the Frontline calling for the freedom of Muslims unjustly held behind the bars, only to have himself be one of the prisoners.

He spent the first half of his life dedicated to raising awareness for the Muslim prisoners, and now sentenced for the remaining of his life to being one.

Anyone who slanders him, just know this...if you ever get locked up, brother Anjem would be the one calling for your release when your own friends and family would've disowned you. Even if that meant he himself gets sent to prison as a result.

#WeStandWithBrotherAnjem #FreeTheAseer"",","""A beautiful human who was always in the Frontline calling for the freedom of Muslims unjustly held behind the bars, only to have himself be one of the prisoners. He spent the first half of his life dedicated to raising awareness for the Muslim prisoners, and now sentenced for the remaining of his life to being one. Anyone who slanders him, just know this...if you ever get locked up, brother Anjem would be the one calling for your release when your own friends and family would've disowned you. Even if that meant he himself gets sent to prison as a result. #WeStandWithBrotherAnjem #FreeTheAseer"",",Salafi jihadi,python/ELI/all_tweets.xlsx,"""A beautiful human who was always in the Frontline calling for the freedom of Muslims unjustly held behind the bars, only to have himself be one of the prisoners. He spent the first half of his life dedicated to raising awareness for the Muslim prisoners, and now sentenced for the remaining of his life to being one. Anyone who slanders him, just know this...if you ever get locked up, brother Anjem would be the one calling for your release when your own friends and family would've disowned you. Even if that meant he himself gets sent to prison as a result. #WeStandWithBrotherAnjem #FreeTheAseer"","
